order_item_id,order_id,order_date,year,quarter,month,month_name,day_of_week_name,customer_id,first_name,last_name,email,city,country,segment,product_id,product_name,category,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,status,is_valid_sale
163,1086,2023-08-31,2023,3,8,August,Thursday,25,Nina,Schulz,nina.schulz@email.com,Munich,GERMANY,Premium,7,"Data Science Handbook",Books,1,42.00,10.00,42.00,4.20,37.80,completed,1
175,1067,2023-09-11,2023,3,9,September,Monday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,7,"Data Science Handbook",Books,1,42.00,0.00,42.00,0.00,42.00,completed,1
181,1136,2023-09-25,2023,3,9,September,Monday,4,Sophie,Martin,sophie.martin@email.com,London,UK,Premium,7,"Data Science Handbook",Books,2,42.00,0.00,84.00,0.00,84.00,completed,1
19,1199,2023-01-27,2023,1,1,January,Friday,19,Zoe,Harris,zoe.harris@email.com,Melbourne,AUSTRALIA,Premium,7,"Data Science Handbook",Books,3,42.00,0.00,126.00,0.00,126.00,completed,1
194,1012,2023-10-12,2023,4,10,October,Thursday,4,Sophie,Martin,sophie.martin@email.com,London,UK,Premium,7,"Data Science Handbook",Books,3,42.00,5.00,126.00,6.30,119.70,completed,1
241,1053,2024-01-18,2024,1,1,January,Thursday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,7,"Data Science Handbook",Books,1,42.00,20.00,42.00,8.40,33.60,completed,1
250,1213,2024-01-24,2024,1,1,January,Wednesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,7,"Data Science Handbook",Books,2,42.00,0.00,84.00,0.00,84.00,completed,1
253,1014,2024-01-25,2024,1,1,January,Thursday,5,Carlos,Lopez,carlos.lopez@email.com,Miami,USA,Standard,7,"Data Science Handbook",Books,1,42.00,10.00,42.00,4.20,37.80,completed,1
260,1179,2024-02-04,2024,1,2,February,Sunday,25,Nina,Schulz,nina.schulz@email.com,Munich,GERMANY,Premium,7,"Data Science Handbook",Books,3,42.00,20.00,126.00,25.20,100.80,completed,1
274,1127,2024-02-27,2024,1,2,February,Tuesday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,7,"Data Science Handbook",Books,2,42.00,0.00,84.00,0.00,84.00,completed,1
301,1196,2024-04-21,2024,2,4,April,Sunday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,7,"Data Science Handbook",Books,2,42.00,10.00,84.00,8.40,75.60,completed,1
311,1157,2024-05-01,2024,2,5,May,Wednesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,7,"Data Science Handbook",Books,3,42.00,0.00,126.00,0.00,126.00,refunded,1
325,1050,2024-05-27,2024,2,5,May,Monday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,7,"Data Science Handbook",Books,1,42.00,20.00,42.00,8.40,33.60,completed,1
332,1217,2024-06-13,2024,2,6,June,Thursday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,7,"Data Science Handbook",Books,1,42.00,0.00,42.00,0.00,42.00,completed,1
336,1062,2024-06-24,2024,2,6,June,Monday,21,Elena,Petrova,elena.petrova@email.com,Moscow,RUSSIA,Premium,7,"Data Science Handbook",Books,3,42.00,10.00,126.00,12.60,113.40,refunded,1
345,1223,2024-06-27,2024,2,6,June,Thursday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,7,"Data Science Handbook",Books,1,42.00,10.00,42.00,4.20,37.80,completed,1
378,1240,2024-07-30,2024,3,7,July,Tuesday,5,Carlos,Lopez,carlos.lopez@email.com,Miami,USA,Standard,7,"Data Science Handbook",Books,3,42.00,0.00,126.00,0.00,126.00,completed,1
393,1201,2024-08-29,2024,3,8,August,Thursday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,7,"Data Science Handbook",Books,2,42.00,0.00,84.00,0.00,84.00,completed,1
400,1165,2024-09-01,2024,3,9,September,Sunday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,7,"Data Science Handbook",Books,3,42.00,15.00,126.00,18.90,107.10,completed,1
416,1052,2024-09-15,2024,3,9,September,Sunday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,7,"Data Science Handbook",Books,1,42.00,0.00,42.00,0.00,42.00,completed,1
433,1103,2024-10-22,2024,4,10,October,Tuesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,7,"Data Science Handbook",Books,3,42.00,15.00,126.00,18.90,107.10,completed,1
443,1111,2024-11-10,2024,4,11,November,Sunday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,7,"Data Science Handbook",Books,3,42.00,0.00,126.00,0.00,126.00,completed,1
453,1183,2024-11-26,2024,4,11,November,Tuesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,7,"Data Science Handbook",Books,2,42.00,0.00,84.00,0.00,84.00,completed,1
472,1071,2024-12-25,2024,4,12,December,Wednesday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,7,"Data Science Handbook",Books,1,42.00,5.00,42.00,2.10,39.90,completed,1
475,1064,2024-12-31,2024,4,12,December,Tuesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,7,"Data Science Handbook",Books,3,42.00,10.00,126.00,12.60,113.40,completed,1
67,1230,2023-04-13,2023,2,4,April,Thursday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,7,"Data Science Handbook",Books,1,42.00,5.00,42.00,2.10,39.90,completed,1
70,1051,2023-04-19,2023,2,4,April,Wednesday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,7,"Data Science Handbook",Books,3,42.00,20.00,126.00,25.20,100.80,completed,1
83,1017,2023-05-08,2023,2,5,May,Monday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,7,"Data Science Handbook",Books,1,42.00,0.00,42.00,0.00,42.00,completed,1
86,1060,2023-05-09,2023,2,5,May,Tuesday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,7,"Data Science Handbook",Books,2,42.00,15.00,84.00,12.60,71.40,completed,1
9,1046,2023-01-12,2023,1,1,January,Thursday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,7,"Data Science Handbook",Books,1,42.00,20.00,42.00,8.40,33.60,completed,1
102,1156,2023-05-31,2023,2,5,May,Wednesday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,8,"Desk Lamp","Home & Garden",3,32.00,0.00,96.00,0.00,96.00,completed,1
115,1088,2023-06-18,2023,2,6,June,Sunday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
127,1140,2023-07-14,2023,3,7,July,Friday,19,Zoe,Harris,zoe.harris@email.com,Melbourne,AUSTRALIA,Premium,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
132,1147,2023-07-16,2023,3,7,July,Sunday,5,Carlos,Lopez,carlos.lopez@email.com,Miami,USA,Standard,8,"Desk Lamp","Home & Garden",3,32.00,10.00,96.00,9.60,86.40,completed,1
149,1070,2023-08-14,2023,3,8,August,Monday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
17,1132,2023-01-25,2023,1,1,January,Wednesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,8,"Desk Lamp","Home & Garden",3,32.00,10.00,96.00,9.60,86.40,completed,1
188,1047,2023-10-01,2023,4,10,October,Sunday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,8,"Desk Lamp","Home & Garden",3,32.00,0.00,96.00,0.00,96.00,completed,1
195,1012,2023-10-12,2023,4,10,October,Thursday,4,Sophie,Martin,sophie.martin@email.com,London,UK,Premium,8,"Desk Lamp","Home & Garden",3,32.00,5.00,96.00,4.80,91.20,completed,1
20,1186,2023-01-28,2023,1,1,January,Saturday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,8,"Desk Lamp","Home & Garden",3,32.00,10.00,96.00,9.60,86.40,completed,1
203,1048,2023-10-28,2023,4,10,October,Saturday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,8,"Desk Lamp","Home & Garden",2,32.00,0.00,64.00,0.00,64.00,completed,1
236,1215,2023-12-30,2023,4,12,December,Saturday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,8,"Desk Lamp","Home & Garden",3,32.00,10.00,96.00,9.60,86.40,completed,1
244,1200,2024-01-20,2024,1,1,January,Saturday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,8,"Desk Lamp","Home & Garden",2,32.00,5.00,64.00,3.20,60.80,completed,1
266,1032,2024-02-15,2024,1,2,February,Thursday,11,Fatima,Al-hassan,fatima.alhassan@email.com,Dubai,UAE,Premium,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
308,1195,2024-04-29,2024,2,4,April,Monday,5,Carlos,Lopez,carlos.lopez@email.com,Miami,USA,Standard,8,"Desk Lamp","Home & Garden",2,32.00,0.00,64.00,0.00,64.00,completed,1
310,1157,2024-05-01,2024,2,5,May,Wednesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,refunded,1
317,1087,2024-05-07,2024,2,5,May,Tuesday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,8,"Desk Lamp","Home & Garden",2,32.00,10.00,64.00,6.40,57.60,completed,1
32,1121,2023-02-06,2023,1,2,February,Monday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,8,"Desk Lamp","Home & Garden",3,32.00,0.00,96.00,0.00,96.00,completed,1
35,1137,2023-02-09,2023,1,2,February,Thursday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,8,"Desk Lamp","Home & Garden",2,32.00,0.00,64.00,0.00,64.00,completed,1
363,1224,2024-07-17,2024,3,7,July,Wednesday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,8,"Desk Lamp","Home & Garden",3,32.00,10.00,96.00,9.60,86.40,completed,1
367,1069,2024-07-21,2024,3,7,July,Sunday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,8,"Desk Lamp","Home & Garden",2,32.00,0.00,64.00,0.00,64.00,completed,1
373,1125,2024-07-27,2024,3,7,July,Saturday,12,Noah,Wilson,noah.wilson@email.com,Seattle,USA,Standard,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
381,1058,2024-08-03,2024,3,8,August,Saturday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
383,1245,2024-08-05,2024,3,8,August,Monday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,refunded,1
384,1239,2024-08-13,2024,3,8,August,Tuesday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
4,1117,2023-01-04,2023,1,1,January,Wednesday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
40,1233,2023-02-16,2023,1,2,February,Thursday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,8,"Desk Lamp","Home & Garden",2,32.00,20.00,64.00,12.80,51.20,completed,1
431,1103,2024-10-22,2024,4,10,October,Tuesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,8,"Desk Lamp","Home & Garden",2,32.00,15.00,64.00,9.60,54.40,completed,1
434,1205,2024-10-25,2024,4,10,October,Friday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,8,"Desk Lamp","Home & Garden",3,32.00,0.00,96.00,0.00,96.00,completed,1
441,1204,2024-11-08,2024,4,11,November,Friday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,8,"Desk Lamp","Home & Garden",2,32.00,0.00,64.00,0.00,64.00,completed,1
467,1109,2024-12-21,2024,4,12,December,Saturday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
55,1104,2023-03-16,2023,1,3,March,Thursday,11,Fatima,Al-hassan,fatima.alhassan@email.com,Dubai,UAE,Premium,8,"Desk Lamp","Home & Garden",2,32.00,15.00,64.00,9.60,54.40,completed,1
62,1041,2023-04-04,2023,2,4,April,Tuesday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,8,"Desk Lamp","Home & Garden",1,32.00,0.00,32.00,0.00,32.00,completed,1
65,1246,2023-04-12,2023,2,4,April,Wednesday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,8,"Desk Lamp","Home & Garden",3,32.00,5.00,96.00,4.80,91.20,completed,1
68,1230,2023-04-13,2023,2,4,April,Thursday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,8,"Desk Lamp","Home & Garden",2,32.00,5.00,64.00,3.20,60.80,completed,1
80,1112,2023-04-29,2023,2,4,April,Saturday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,8,"Desk Lamp","Home & Garden",3,32.00,20.00,96.00,19.20,76.80,completed,1
81,1241,2023-05-02,2023,2,5,May,Tuesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,8,"Desk Lamp","Home & Garden",2,32.00,10.00,64.00,6.40,57.60,pending,1
84,1017,2023-05-08,2023,2,5,May,Monday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,8,"Desk Lamp","Home & Garden",3,32.00,0.00,96.00,0.00,96.00,completed,1
89,1184,2023-05-11,2023,2,5,May,Thursday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,8,"Desk Lamp","Home & Garden",2,32.00,20.00,64.00,12.80,51.20,refunded,1
166,1160,2023-09-07,2023,3,9,September,Thursday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,9,"Bluetooth Speaker",Electronics,2,55.00,0.00,110.00,0.00,110.00,completed,1
238,1019,2024-01-06,2024,1,1,January,Saturday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,9,"Bluetooth Speaker",Electronics,2,55.00,5.00,110.00,5.50,104.50,pending,1
257,1023,2024-01-25,2024,1,1,January,Thursday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,9,"Bluetooth Speaker",Electronics,2,55.00,15.00,110.00,16.50,93.50,completed,1
270,1221,2024-02-19,2024,1,2,February,Monday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,9,"Bluetooth Speaker",Electronics,1,55.00,5.00,55.00,2.75,52.25,completed,1
272,1218,2024-02-21,2024,1,2,February,Wednesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,9,"Bluetooth Speaker",Electronics,2,55.00,20.00,110.00,22.00,88.00,cancelled,0
283,1078,2024-03-17,2024,1,3,March,Sunday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,9,"Bluetooth Speaker",Electronics,1,55.00,10.00,55.00,5.50,49.50,completed,1
299,1196,2024-04-21,2024,2,4,April,Sunday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,9,"Bluetooth Speaker",Electronics,2,55.00,10.00,110.00,11.00,99.00,completed,1
326,1166,2024-05-31,2024,2,5,May,Friday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,9,"Bluetooth Speaker",Electronics,1,55.00,20.00,55.00,11.00,44.00,completed,1
351,1085,2024-07-07,2024,3,7,July,Sunday,21,Elena,Petrova,elena.petrova@email.com,Moscow,RUSSIA,Premium,9,"Bluetooth Speaker",Electronics,2,55.00,0.00,110.00,0.00,110.00,completed,1
377,1240,2024-07-30,2024,3,7,July,Tuesday,5,Carlos,Lopez,carlos.lopez@email.com,Miami,USA,Standard,9,"Bluetooth Speaker",Electronics,3,55.00,0.00,165.00,0.00,165.00,completed,1
387,1222,2024-08-18,2024,3,8,August,Sunday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,9,"Bluetooth Speaker",Electronics,1,55.00,15.00,55.00,8.25,46.75,completed,1
390,1038,2024-08-21,2024,3,8,August,Wednesday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,9,"Bluetooth Speaker",Electronics,3,55.00,0.00,165.00,0.00,165.00,completed,1
417,1052,2024-09-15,2024,3,9,September,Sunday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,9,"Bluetooth Speaker",Electronics,2,55.00,0.00,110.00,0.00,110.00,completed,1
422,1116,2024-10-11,2024,4,10,October,Friday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,9,"Bluetooth Speaker",Electronics,3,55.00,5.00,165.00,8.25,156.75,completed,1
424,1024,2024-10-12,2024,4,10,October,Saturday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,9,"Bluetooth Speaker",Electronics,2,55.00,0.00,110.00,0.00,110.00,completed,1
447,1154,2024-11-10,2024,4,11,November,Sunday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,9,"Bluetooth Speaker",Electronics,3,55.00,10.00,165.00,16.50,148.50,refunded,1
456,1173,2024-12-11,2024,4,12,December,Wednesday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,9,"Bluetooth Speaker",Electronics,1,55.00,5.00,55.00,2.75,52.25,completed,1
470,1119,2024-12-23,2024,4,12,December,Monday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,9,"Bluetooth Speaker",Electronics,3,55.00,20.00,165.00,33.00,132.00,completed,1
471,1071,2024-12-25,2024,4,12,December,Wednesday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,9,"Bluetooth Speaker",Electronics,2,55.00,5.00,110.00,5.50,104.50,completed,1
54,1073,2023-03-14,2023,1,3,March,Tuesday,25,Nina,Schulz,nina.schulz@email.com,Munich,GERMANY,Premium,9,"Bluetooth Speaker",Electronics,1,55.00,5.00,55.00,2.75,52.25,cancelled,0
59,1211,2023-03-30,2023,1,3,March,Thursday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,9,"Bluetooth Speaker",Electronics,3,55.00,15.00,165.00,24.75,140.25,completed,1
